연도,분기,상권_코드,점포수,시간대_00~06_매출_금액_평균,시간대_06~11_매출_금액_평균,시간대_11~14_매출_금액_평균,시간대_14~17_매출_금액_평균,시간대_17~21_매출_금액_평균,시간대_21~24_매출_금액_평균,총 상주인구 수,총 가구 수,아파트 가구 수,비아파트 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,시간대_1_생활인구_수,시간대_2_생활인구_수,시간대_3_생활인구_수,시간대_4_생활인구_수,시간대_5_생활인구_수,시간대_6_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,엑스좌표_값,와이좌표_값,시군구_코드,상권_중앙위경도_값,00~06시_버스,06~11시_버스,11~14시_버스,14~17시_버스,17~21시_버스,21~24시_버스,00~06시_지하철,06~11시_지하철,11~14시_지하철,14~17시_지하철,17~21시_지하철,21~24시_지하철,포함된_버정_수,포함된_역_수
2022,3,2120197,59,325699.13209285185,694956.6849668387,706183.2608695652,554439.7006263817,718132.0622697126,485849.8881724392,6012.0,4306.0,0.0,4306.0,58694.0,97.0,5.0,705.0,417.0,168.0,134.0,85.0,63.0,3655313,456546,793249,731168,723678,662792,287880,571132,635113,644140,637230,577417,316798,273484,203197,444543,11680,"37.50034474708441, 127.03615491755498",80545.0,497763.0,194446.0,212775.0,379021.0,161193.0,52684.0,3128619.0,900334.0,1078951.0,2624623.0,597941.0,7,1
2022,3,2120208,15,321114.6398550725,729557.870289855,659586.1971014492,523671.8246376812,733017.5862318841,492627.4260869566,3265.0,1913.0,0.0,1913.0,10577.0,45.0,0.0,25.0,134.0,69.0,226.0,35.0,240.0,1548172,298379,318243,249897,249938,273296,158421,212915,234034,236533,236331,235090,209620,183652,204242,447237,11680,"37.52461358412792, 127.04798837218263",39493.0,402577.0,182834.0,223723.0,409478.0,162728.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0
2022,3,2120213,13,215606.1036789298,359753.0610367893,349128.08444816055,311050.3795986622,581499.572742475,464759.61204013374,4094.0,2304.0,0.0,2304.0,8472.0,89.0,7.0,401.0,251.0,118.0,44.0,34.0,222.0,1719424,311141,356922,285380,282117,306353,177510,253654,267229,270305,271270,259905,204134,192929,204754,445856,11680,"37.51216823841516, 127.05377153085408",2988.0,79973.0,35762.0,41550.0,70307.0,32507.0,8007.0,399991.0,135439.0,162131.0,390038.0,89149.0,3,1
2022,3,2120221,10,90021.22826086957,327828.0706521739,232354.14782608696,204677.0652173913,275320.82608695654,177182.04347826086,693.0,489.0,0.0,489.0,19513.0,7.0,0.0,5.0,42.0,7.0,6.0,18.0,99.0,378972,47013,84382,73578,74214,69508,30275,56624,60168,61259,61687,58388,42423,38424,205487,446152,11680,"37.51483114367817, 127.06206454963771",26316.0,349257.0,133197.0,159721.0,311133.0,101744.0,14222.0,922506.0,477510.0,574507.0,1002756.0,233047.0,6,1
2022,3,2120220,10,60472.0695652174,323933.1054347826,524831.6967391304,559929.6141304348,844983.4065217392,304960.62717391306,831.0,255.0,0.0,255.0,5578.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,509565,51348,87583,83708,100889,132612,53426,71051,71447,69952,72098,72024,80443,72548,205483,443898,11680,"37.49452251741251, 127.06200250745094",13090.0,158627.0,123290.0,165545.0,214919.0,108444.0,14368.0,539760.0,286696.0,337264.0,549181.0,248267.0,5,1
2022,1,2110980,3,44581.11111111111,97965.93703703705,61418.75555555556,63293.32222222223,129424.81481481482,113630.81481481482,2629.0,1125.0,0.0,1125.0,663.0,76.0,5.0,134.0,207.0,231.0,54.0,6.0,60.0,623901,170254,126801,74030,74610,95758,82448,91873,90068,91006,91992,91526,84278,83156,204264,442377,11680,"37.4808246207884, 127.04820908778728",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,2,2110980,3,75271.89377289377,94117.65934065936,64030.97069597069,67630.17948717948,129757.01831501831,103121.5128205128,2629.0,1125.0,0.0,1125.0,663.0,76.0,5.0,134.0,207.0,231.0,54.0,6.0,60.0,657008,181443,133488,76891,78220,100490,86477,96803,97692,96293,95664,94817,87725,88014,204264,442377,11680,"37.4808246207884, 127.04820908778728",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,3,2110957,3,780426.3007246377,620148.0,457191.6956521739,530176.4927536232,759739.7644927535,836158.5326086957,1761.0,1088.0,0.0,1088.0,1251.0,50.0,1.0,94.0,154.0,131.0,44.0,19.0,89.0,959048,172405,203441,171459,167345,158004,86396,146746,157657,159181,157320,148054,98709,91380,202799,446480,11680,"37.51779849799859, 127.03166130118623",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,3,2110980,3,64035.46376811594,84448.51449275362,64006.23550724638,72240.69927536232,120918.57971014491,101476.33333333331,2629.0,1125.0,0.0,1125.0,663.0,76.0,5.0,134.0,207.0,231.0,54.0,6.0,60.0,631577,174020,128730,73887,74508,96410,84024,92711,94095,93308,92766,91724,83813,83161,204264,442377,11680,"37.4808246207884, 127.04820908778728",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,4,2110980,3,53429.7536231884,72569.22101449275,66481.80072463768,61437.340579710144,109354.92753623187,96191.04347826086,2629.0,1125.0,0.0,1125.0,663.0,76.0,5.0,134.0,207.0,231.0,54.0,6.0,60.0,646645,181141,137108,75187,74909,95264,83036,94089,94838,94968,95154,94501,86963,86131,204264,442377,11680,"37.4808246207884, 127.04820908778728",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,3,2120199,7,713501.2096273291,1067268.0248447205,929348.2453416148,688277.9363354037,1315508.0543478262,896841.1801242236,996.0,641.0,0.0,641.0,3830.0,18.0,0.0,111.0,58.0,16.0,2.0,0.0,147.0,533553,91416,113663,91990,90482,94353,51651,79244,84553,85452,84569,80948,60956,57832,203439,445451,11680,"37.50852500535553, 127.03889594244671",7542.0,70081.0,25155.0,30776.0,51336.0,18652.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
2022,3,2120217,6,191124.60688405795,423124.625,430181.2137681159,369305.3858695653,604350.393115942,432679.3315217392,3789.0,2015.0,0.0,2015.0,2779.0,102.0,18.0,265.0,227.0,248.0,99.0,49.0,73.0,1314367,245437,269834,201421,209657,256802,131218,191996,193817,196716,195152,191373,176114,169198,205119,444861,11680,"37.50320129220644, 127.05789304626857",4625.0,110408.0,59208.0,75417.0,120034.0,62766.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
2022,3,2120216,8,65092.75543478261,199368.46059782608,177812.13179347827,138333.35461956522,212679.3260869565,138056.2010869565,218.0,151.0,0.0,151.0,4934.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194866,20528,45037,38572,37896,36511,16321,28554,30551,31329,31241,29997,23807,19387,205001,446821,11680,"37.52086161406612, 127.05657185968903",18552.0,264126.0,79031.0,100061.0,201467.0,55542.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
2022,3,2120201,9,205504.26328502412,366239.940821256,274875.6038647343,235103.7270531401,374349.3285024155,331745.7620772947,1880.0,1108.0,0.0,1108.0,11559.0,48.0,1.0,195.0,147.0,111.0,35.0,59.0,48.0,955134,182156,204292,150285,151706,167695,99000,143369,147472,147550,145120,140950,116569,114104,203534,443646,11680,"37.49226149114439, 127.03996174769397",13732.0,255111.0,114298.0,138538.0,240037.0,83938.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
2022,3,2120211,6,127823.03442028984,281686.6050724638,274449.4202898551,235319.2989130435,455222.2717391304,342746.1376811594,1638.0,726.0,0.0,726.0,984.0,23.0,0.0,58.0,51.0,24.0,61.0,42.0,102.0,1012571,145006,188792,168723,178411,225782,105859,143407,146540,148430,148948,147732,144996,132518,204652,444566,11680,"37.50054579641033, 127.05260967286942",3104.0,59242.0,34565.0,41041.0,59336.0,31955.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
2022,3,2110965,4,225568.2690217392,228411.02989130435,230184.9157608696,228488.30434782608,403673.7690217392,295558.660326087,2245.0,1500.0,0.0,1500.0,1139.0,65.0,12.0,305.0,223.0,98.0,21.0,41.0,6.0,847047,165419,188723,135367,131344,138137,88057,124428,131617,133412,131279,125992,98928,101393,203347,445201,11680,"37.5062728314113, 127.03785426242342",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,1,2110982,3,47285.15185185186,71797.58148148148,98954.18148148149,106179.47037037036,165245.55925925926,140903.64444444445,827.0,406.0,0.0,406.0,166.0,22.0,2.0,93.0,56.0,35.0,8.0,7.0,5.0,214121,62333,49376,24428,24487,29066,24432,30209,29983,30675,30628,30047,31087,31491,204400,446173,11680,"37.515026175047964, 127.04976940660319",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,3,2120210,39,326046.83807134896,665659.6652731327,554329.2608695652,448504.9294871795,745649.2062430324,494516.3793199554,4780.0,3339.0,0.0,3339.0,48780.0,93.0,19.0,556.0,843.0,113.0,106.0,55.0,3.0,4970170,762203,1031910,887089,870240,943231,475499,737831,807828,816345,817858,773541,543217,473553,204334,445014,11680,"37.50458384746136, 127.04901603682542",53055.0,442472.0,165806.0,176137.0,271201.0,132690.0,69350.0,3667857.0,1314404.0,1561468.0,3345066.0,870607.0,6,1
2022,3,2120190,14,410901.8097826087,728678.3020186335,619400.6265527951,458185.7895962733,777725.6940993788,536217.278726708,2274.0,1334.0,0.0,1334.0,11703.0,46.0,0.0,139.0,238.0,38.0,36.0,33.0,39.0,1508450,249093,299535,267684,273753,278183,140203,220030,240067,243420,242964,235841,174728,151402,202499,446700,11680,"37.519781565818015, 127.02826855511489",19676.0,263850.0,110969.0,139396.0,244070.0,84149.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
2022,3,2120195,9,45331.25724637681,157330.67028985507,165759.00120772948,151096.10869565216,178341.6811594203,77377.86835748793,444.0,224.0,0.0,224.0,5611.0,9.0,3.0,24.0,22.0,20.0,5.0,22.0,26.0,1134256,144609,191417,208482,220473,250262,119012,155671,169689,172429,175082,178160,156739,126487,203013,447534,11680,"37.527294390847324, 127.0340863134583",20524.0,96804.0,63682.0,70526.0,102507.0,36917.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
2022,3,2120212,10,53837.239130434784,175899.9369565217,168110.05,161424.86413043478,317651.82608695654,195977.5902173913,1481.0,682.0,0.0,682.0,713.0,20.0,0.0,26.0,71.0,37.0,24.0,8.0,113.0,1055902,133624,182371,170743,197768,255886,115509,145121,149055,150426,150807,150218,161043,149232,204753,444195,11680,"37.49720255031762, 127.05374948985842",11927.0,210188.0,124145.0,151199.0,211478.0,99733.0,12756.0,738530.0,411645.0,437892.0,804074.0,291564.0,4,1
2022,3,2110976,3,68023.13043478261,284688.84420289856,177318.76449275363,179078.79347826086,309139.6956521739,216661.7246376812,2022.0,1080.0,0.0,1080.0,578.0,56.0,0.0,32.0,181.0,105.0,78.0,56.0,76.0,746424,191148,159810,100525,94496,114600,85845,102558,110079,111006,110312,109375,104772,98321,204029,446915,11680,"37.52171331120836, 127.04557700798111",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,3,2110963,4,10079.771739130434,10385.540760869566,15372.970108695652,10919.4375,22954.64945652174,12425.779891304348,1684.0,860.0,0.0,860.0,780.0,45.0,2.0,165.0,141.0,93.0,47.0,11.0,137.0,388556,106200,82625,48664,47046,56771,47250,57823,59533,58686,57895,56260,48773,49587,203260,443659,11680,"37.49237962946542, 127.03686347002896",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,2,2110982,3,61489.21611721612,85265.88644688645,95491.2673992674,107469.45787545788,166886.97435897434,130656.4065934066,827.0,406.0,0.0,406.0,166.0,22.0,2.0,93.0,56.0,35.0,8.0,7.0,5.0,205052,60927,45459,22435,23504,28716,24009,29670,28796,28910,29034,28826,29676,30142,204400,446173,11680,"37.515026175047964, 127.04976940660319",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,3,2120187,32,482453.2034646739,588783.1076766305,457287.0947690217,472123.61141304346,789511.4626358695,626233.9558423914,5512.0,3959.0,0.0,3959.0,13076.0,62.0,2.0,347.0,225.0,71.0,46.0,10.0,114.0,3104349,493731,591296,484944,515990,669101,349287,439506,467394,475224,478867,480307,415406,347644,202266,445056,11680,"37.50496965911973, 127.02562780655029",2999.0,64485.0,28244.0,31693.0,56951.0,24108.0,41968.0,1284296.0,691469.0,837412.0,1656950.0,625094.0,3,1
2022,3,2120207,18,215391.68961352657,507298.5072463768,422083.4299516908,333782.43297101447,564286.1376811594,403581.1696859904,6763.0,3891.0,0.0,3891.0,12151.0,180.0,9.0,582.0,558.0,227.0,219.0,81.0,219.0,1711206,341973,365353,266967,268416,292717,175779,254223,268251,270460,268350,256545,201360,192017,204015,445771,11680,"37.511405894352244, 127.04541239018845",12995.0,219395.0,98048.0,105413.0,156713.0,65441.0,19471.0,1028259.0,337716.0,380153.0,909952.0,209170.0,10,1
2022,3,2120194,22,227663.11907114624,456788.9668972332,364404.6576086957,327711.25642292487,499777.9006916997,344811.2159090909,2599.0,1764.0,0.0,1764.0,12628.0,63.0,3.0,393.0,309.0,93.0,29.0,35.0,102.0,1687042,290155,366437,290781,287237,293007,159424,252087,270014,272893,269006,257901,191249,173891,202978,445363,11680,"37.50773372300574, 127.03368156281698",11334.0,236055.0,80152.0,90585.0,160800.0,58891.0,12770.0,597050.0,216634.0,262125.0,546860.0,121029.0,7,1
2022,3,2130310,4,161314.84782608697,359351.44836956525,275655.73097826086,278659.45108695654,557002.9809782609,444616.23641304346,112.0,83.0,0.0,83.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212630,23485,40565,38513,41860,48650,19558,29703,30462,31326,31038,31496,29890,28715,205983,443264,11680,"37.48880703177452, 127.06765141951202",2246.0,57690.0,34002.0,40734.0,48055.0,13830.0,6121.0,211086.0,96428.0,119177.0,177897.0,65924.0,2,1
2022,3,2110967,4,526631.5679347826,390369.4293478261,490016.9701086957,439917.64130434784,761993.0027173914,585293.2798913043,1279.0,864.0,0.0,864.0,377.0,34.0,3.0,199.0,97.0,55.0,24.0,4.0,22.0,634282,130177,138034,104090,96808,101793,63379,93391,100674,102001,101031,95014,69140,73031,203382,444993,11680,"37.50439861327024, 127.03824915298691",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,3,2110982,3,67197.46376811595,118400.7572463768,96790.0579710145,100990.0072463768,183970.2644927536,141306.78985507245,827.0,406.0,0.0,406.0,166.0,22.0,2.0,93.0,56.0,35.0,8.0,7.0,5.0,205109,60237,45368,22742,23840,28862,24061,29633,29452,29297,29332,29037,29017,29343,204400,446173,11680,"37.515026175047964, 127.04976940660319",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,3,2120215,33,132297.33761528326,511230.9611330698,395620.6060606061,340214.266798419,401004.5688405797,249376.2714097497,3513.0,2227.0,0.0,2227.0,61656.0,29.0,0.0,132.0,602.0,98.0,158.0,114.0,288.0,3191283,477835,689620,608943,600114,545078,269695,490862,530876,540130,536293,497360,310413,285348,204984,445257,11680,"37.506770010092765, 127.05636895451428",36315.0,382535.0,112343.0,127700.0,281213.0,77551.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0
2022,3,2120223,4,3989.309782608696,99465.5,189229.61684782608,106200.34239130437,72821.33695652174,33849.885869565216,309.0,111.0,0.0,111.0,9166.0,9.0,0.0,0.0,9.0,13.0,11.0,10.0,40.0,225181,20748,52550,48514,47894,40277,15197,34856,37900,38581,38390,35077,21037,19338,205736,444979,11680,"37.504260852229244, 127.06487188953616",7566.0,164471.0,65388.0,85539.0,151884.0,45884.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
2022,3,2120193,8,157880.65081521738,511592.04891304346,576498.25,409160.1440217392,546140.4904891305,252936.6603260869,1184.0,596.0,0.0,596.0,6384.0,32.0,0.0,38.0,73.0,32.0,27.0,23.0,114.0,629527,79092,124239,124623,124282,123434,53857,91256,101844,103432,103575,99450,71525,58446,202968,446869,11680,"37.521302871685855, 127.0335745396856",8988.0,114165.0,49697.0,62407.0,115183.0,37743.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
2022,3,2120191,21,317371.1221532091,748458.50310559,517357.3266045549,373227.81832298136,613178.117494824,428141.6547619048,4394.0,2961.0,0.0,2961.0,13862.0,84.0,8.0,477.0,648.0,67.0,27.0,23.0,161.0,1841244,315077,392779,316481,317041,324848,175018,274344,294574,298264,295805,280632,206819,190808,202610,446011,11680,"37.5135733448149, 127.02952173545057",14524.0,336811.0,103357.0,117343.0,228461.0,74048.0,19079.0,1460537.0,359284.0,454026.0,1211957.0,244889.0,6,1
2022,3,2120196,7,296424.3959627329,620919.5854037267,547277.2049689441,434939.8571428572,845827.5698757764,476188.9440993789,1346.0,899.0,0.0,899.0,9687.0,25.0,0.0,13.0,20.0,10.0,26.0,21.0,41.0,785687,141165,166537,134463,132865,134346,76312,116453,126824,128802,128495,122129,86329,76654,203125,446192,11680,"37.51520256206142, 127.03534767368451",9087.0,107349.0,43839.0,55209.0,89718.0,28052.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0
2022,3,2110984,7,177470.04347826086,231802.60869565216,235046.91770186336,188961.3881987577,387996.13198757765,261134.88664596272,4267.0,1912.0,0.0,1912.0,1556.0,109.0,26.0,321.0,363.0,209.0,102.0,38.0,35.0,1074591,387113,251960,105947,89991,115770,123810,156602,156201,157140,154997,152618,146270,150763,204614,441586,11680,"37.4736959569425, 127.05216125750721",605.0,4388.0,2175.0,2154.0,3488.0,1339.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2022,3,2110989,4,185515.5597826087,221138.48369565216,174061.83423913043,186306.91304347827,378079.0869565217,281129.4429347826,1588.0,904.0,0.0,904.0,444.0,60.0,1.0,257.0,235.0,115.0,49.0,22.0,8.0,658627,133799,131199,104986,103984,119017,65640,98145,102132,102946,102601,99868,78630,74305,204813,444816,11680,"37.50279748516958, 127.05443206338535",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,4,2110982,3,53895.04710144927,96608.31884057973,80624.85507246378,110531.63405797102,169928.93840579712,145364.58695652173,827.0,406.0,0.0,406.0,166.0,22.0,2.0,93.0,56.0,35.0,8.0,7.0,5.0,196813,55488,41500,22279,23807,29382,24357,28598,28394,27968,27942,27679,28222,28008,204400,446173,11680,"37.515026175047964, 127.04976940660319",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,1,2110983,3,52301.82962962963,415433.39259259263,578871.3444444444,548754.1148148149,1150231.3333333333,587455.7333333333,2703.0,1231.0,0.0,1231.0,783.0,67.0,8.0,149.0,240.0,151.0,38.0,28.0,12.0,437181,114959,91112,54003,53724,69272,54112,63061,61880,63168,63484,62858,61210,61521,204436,442033,11680,"37.47772434054866, 127.05015165991955",50.0,7415.0,3108.0,3521.0,4246.0,1064.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2022,3,2120192,25,377336.6352173913,699822.0652173914,645212.87,555604.2952173912,974232.8626086956,700301.0273913044,6735.0,4796.0,0.0,4796.0,27462.0,47.0,9.0,360.0,567.0,59.0,86.0,37.0,314.0,1662291,280888,359894,286347,281723,289592,163849,254278,270910,273353,270982,255927,172398,164442,202741,443426,11680,"37.49028196786674, 127.0309938485395",9246.0,119092.0,51967.0,64065.0,107948.0,42639.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
2022,3,2120224,16,180917.3614130435,890323.5421195652,503213.4042119565,475077.8063858696,778165.6161684783,401077.67255434784,594.0,437.0,0.0,437.0,12418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193657,34224,42858,32498,30823,33549,19704,29756,30681,31071,30548,29829,22012,19762,209095,443156,11680,"37.48780855534486, 127.10283827879296",12184.0,236683.0,101405.0,116127.0,172649.0,58456.0,57562.0,1646246.0,781870.0,889715.0,1546276.0,474729.0,6,1
2022,3,2120206,11,209892.6768774704,537559.6926877471,494465.2341897233,412484.8280632411,681682.3774703557,422929.7865612648,4039.0,2082.0,0.0,2082.0,5280.0,54.0,5.0,191.0,181.0,83.0,59.0,17.0,334.0,1099149,192557,243419,187671,184942,184865,105694,165299,173077,174610,172098,165331,126610,122125,203903,444198,11680,"37.49723356283846, 127.04413724979848",7842.0,163597.0,67965.0,79372.0,127833.0,43437.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0
2022,3,2120202,18,149450.12137681158,153877.68719806764,172798.6968599034,161130.44263285023,221378.4788647343,182933.7270531401,1843.0,793.0,0.0,793.0,11735.0,15.0,0.0,10.0,3.0,4.0,0.0,26.0,534.0,2263370,278249,371908,417253,444555,507888,243518,302563,335139,343294,347747,360052,323907,250669,203552,447483,11680,"37.526832962629484, 127.04018381643365",32797.0,214731.0,146604.0,193090.0,312840.0,139109.0,14347.0,896502.0,487121.0,601506.0,1186304.0,310641.0,3,1
2022,3,2120204,12,262259.4827898551,322182.3206521739,312764.4311594203,265911.5679347826,454061.2717391304,290073.2536231884,1595.0,1127.0,0.0,1127.0,41471.0,20.0,2.0,237.0,350.0,46.0,196.0,64.0,11.0,1441922,218112,317174,266656,260029,247779,132173,220737,244128,246585,243096,225723,139441,122213,203794,444815,11680,"37.502793223157454, 127.0429077996716",30893.0,160861.0,71789.0,77129.0,122651.0,47094.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
2022,3,2120205,9,186011.32850241548,391765.2379227053,290639.0,228092.6763285024,439188.347826087,314842.2198067633,1116.0,592.0,0.0,592.0,13950.0,24.0,19.0,72.0,14.0,40.0,61.0,30.0,18.0,589928,88782,122434,105407,104212,112037,57058,88525,93921,94902,94017,90609,66147,61806,203857,442719,11680,"37.48390785799116, 127.04360930895815",4807.0,102984.0,41754.0,58180.0,94543.0,38518.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
2022,3,1001496,11,51935.0652173913,540011.6136363636,473160.3814229249,452642.983201581,524574.1462450593,234502.6185770751,29.0,18.0,0.0,18.0,15904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112779,6759,21284,26523,27652,24056,6504,15622,16729,17618,18382,17770,14152,12509,205310,445727,11680,"37.511002913176945, 127.06005939988393",40344.0,248273.0,134213.0,168457.0,241514.0,86043.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
2022,3,2110977,3,142418.69927536233,256176.9565217392,222990.15942028983,204935.0289855073,430948.2971014493,330365.5144927536,691.0,340.0,0.0,340.0,148.0,17.0,1.0,34.0,42.0,42.0,7.0,0.0,0.0,143459,33204,30064,20603,19182,23152,17253,21249,21855,21985,21662,21340,17682,17685,204149,441990,11680,"37.477338239228565, 127.04690671040551",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,2,2110983,3,71077.25274725274,456791.4468864469,655491.5860805861,627337.641025641,1085168.2893772894,767046.1062271063,2703.0,1231.0,0.0,1231.0,783.0,67.0,8.0,149.0,240.0,151.0,38.0,28.0,12.0,459574,120061,94449,55445,57989,74176,57456,67080,67149,67618,66163,65436,62296,63835,204436,442033,11680,"37.47772434054866, 127.05015165991955",100.0,8966.0,3496.0,4216.0,5272.0,1309.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2022,3,2110961,4,232489.7635869565,335643.94836956525,363627.16847826086,338317.66847826086,530172.25,325246.60597826086,2163.0,1335.0,0.0,1335.0,962.0,57.0,0.0,226.0,186.0,103.0,39.0,31.0,99.0,1041254,222886,227760,160080,157063,164150,109317,153993,163386,165592,163741,157561,122848,114131,203036,445734,11680,"37.511076260927844, 127.03433908142084",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,3,2110983,3,39310.010869565216,535164.0289855072,732451.0688405797,647823.6340579711,1301259.518115942,719316.2173913043,2703.0,1231.0,0.0,1231.0,783.0,67.0,8.0,149.0,240.0,151.0,38.0,28.0,12.0,443301,115874,90515,54081,55726,71781,55324,64287,65330,65125,64583,63584,59679,60715,204436,442033,11680,"37.47772434054866, 127.05015165991955",85.0,8904.0,3649.0,4406.0,5423.0,1226.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2022,3,2110949,3,384788.6268115942,625739.3731884059,602919.5978260869,586753.7644927537,888903.5724637682,605568.4927536232,564.0,281.0,0.0,281.0,1683.0,4.0,0.0,4.0,9.0,0.0,2.0,9.0,72.0,364738,66935,66160,58706,61603,72776,38559,51620,54021,54765,55045,55637,49921,43729,201717,446819,11680,"37.520855545263544, 127.01942289119167",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,3,2110992,8,199246.2785326087,257148.49456521732,267718.92798913043,253487.1440217392,561057.633152174,421637.0964673913,7894.0,3681.0,0.0,3681.0,2179.0,206.0,3.0,595.0,582.0,346.0,223.0,84.0,137.0,2037136,501873,396172,239079,255282,387408,257322,281694,278930,278823,283350,279607,318749,315982,204993,444495,11680,"37.4999043020278, 127.05646557351078",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,3,2120209,10,228959.70217391307,549978.2086956522,525442.2293478261,500403.625,727511.7826086957,554256.5119565218,1374.0,671.0,0.0,671.0,8984.0,20.0,12.0,39.0,78.0,9.0,9.0,57.0,251.0,608067,101455,122712,102206,103994,115937,61764,89015,94944,95295,95058,92214,74696,66845,204322,446563,11680,"37.51854045610646, 127.04888942339811",7848.0,195768.0,75377.0,87322.0,150429.0,49925.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
2022,3,2120219,13,185800.62625418065,607364.1371237459,600544.4306020067,576822.339464883,1156701.6956521738,731073.9431438127,1039.0,418.0,0.0,418.0,17161.0,14.0,0.0,2.0,17.0,21.0,20.0,5.0,119.0,1150580,163334,200456,168542,200124,288678,129446,154450,153722,155071,159446,156699,191472,179718,205344,444397,11680,"37.49901935242015, 127.06043430040828",16371.0,239938.0,207140.0,255694.0,385947.0,258497.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
2022,3,2120186,15,188397.9188405797,295067.4739130435,275247.5173913044,260727.00072463768,409251.46231884055,311811.23985507246,3152.0,1777.0,0.0,1777.0,6518.0,62.0,0.0,154.0,140.0,109.0,74.0,49.0,97.0,2308808,327855,395982,391119,429510,530410,233933,323963,343014,348813,351601,357358,314770,269289,201997,446820,11680,"37.52086399195278, 127.02259028422475",18269.0,130849.0,102180.0,139238.0,229471.0,93818.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
