연도,분기,상권_코드,점포수,시간대_00~06_매출_금액_평균,시간대_06~11_매출_금액_평균,시간대_11~14_매출_금액_평균,시간대_14~17_매출_금액_평균,시간대_17~21_매출_금액_평균,시간대_21~24_매출_금액_평균,총 상주인구 수,총 가구 수,아파트 가구 수,비아파트 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,시간대_1_생활인구_수,시간대_2_생활인구_수,시간대_3_생활인구_수,시간대_4_생활인구_수,시간대_5_생활인구_수,시간대_6_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,엑스좌표_값,와이좌표_값,시군구_코드,폴리곤_좌표,상권_중앙위경도_값,00~06시_지하철,06~11시_지하철,11~14시_지하철,14~17시_지하철,17~21시_지하철,21~24시_지하철,00~06시_버스,06~11시_버스,11~14시_버스,14~17시_버스,17~21시_버스,21~24시_버스,포함된_버정_수,포함된_역_수
2020,2,2120221,19,44718.03643724696,168238.65008675534,136800.90803932908,110112.36148062463,143689.87680740314,103510.2909196067,659.0,451.0,0.0,451.0,19513.0,7.0,0.0,5.0,42.0,23.0,31.0,1.0,75.0,505153,69349,111456,90003,91824,95798,46724,81994,81179,81335,81870,78053,53465,47258,205487,446152,11680,"POLYGON ((205349.0635 446248.71759999904, 205369.5339 446210.2883, 205383.6309 446222.136399999, 205412.6711 446186.943800001, 205437.5647 446192.399499999, 205445.2496 446195.625600001, 205450.8145 446197.9617, 205463.5502 446200.7268, 205489.6602 446206.3958, 205508.9746 446210.589199999, 205518.7637 446212.7147, 205523.2915 446213.69769999903, 205595.6293 446229.4036, 205636.1065 446238.1919, 205676.0889 446246.8729, 205681.1637 446222.85150000104, 205692.85 446167.5348, 205699.19640000002 446168.9376, 205716.98070000001 446172.496099999, 205766.7651 446183.8729, 205804.661 446192.5123, 205812.1406 446194.21759999904, 205830.9394 446198.445800001, 205833.3824 446199.074899999, 205818.7034 446082.10459999903, 205802.9575 445956.6294, 205739.2851 445951.3124, 205711.8004 445945.7029, 205677.6715 446023.9758, 205657.9079 446069.30100000097, 205630.9302 446063.7536, 205591.3568 446046.15619999904, 205509.138 446009.5941, 205463.9927 445989.5185, 205380.616 445952.441500001, 205371.6937 445972.4312, 205357.7763 446004.5448, 205343.7569 446036.613299999, 205324.5053 446086.1165, 205267.9149 446073.8827, 205266.3186 446073.53759999905, 205250.7686 446070.176200001, 205235.1032 446066.7897, 205219.5718 446063.4323, 205204.1046 446060.0888, 205179.2707 446054.7204, 205162.5052 446051.096200001, 205151.5375 446100.6456, 205168.3812 446104.832900001, 205205.7045 446137.9482, 205211.3207 446186.29890000104, 205261.5904 446234.3313, 205259.0163 446240.4932, 205299.3777 446258.3027, 205349.0635 446248.71759999904))","37.51483114367817, 127.06206454963771",7699.0,698601.0,268586.0,310551.0,718709.0,167510.0,24630.0,311242.0,106927.0,128857.0,279134.0,89325.0,6,1
2020,2,2120222,49,25862.15362188832,209573.47790984527,174573.27898631978,129733.88898856248,160229.3166629289,72640.20542722584,596.0,375.0,0.0,375.0,43324.0,8.0,0.0,3.0,24.0,31.0,7.0,31.0,3.0,997568,70099,229314,216089,216492,200857,64718,171017,169564,171957,171365,164119,83452,66095,205549,445536,11680,"POLYGON ((205820.428 445795.0339, 205854.812 445669.8369, 205872.9021 445603.9681, 205873.6478 445601.2521, 205910.0177 445473.809800001, 205915.3468 445455.1362, 205947.0312 445344.1106, 205873.4972 445324.1526, 205899.7696 445230.729900001, 205848.0712 445209.222200001, 205728.2471 445159.32159999904, 205624.0526 445115.8893, 205588.5736 445197.421, 205530.0264 445173.1533, 205480.1282 445152.4707, 205437.6118 445255.8441, 205434.1058 445259.068, 205314.4316 445210.0995, 205293.8749 445260.1197, 205252.1824 445361.571699999, 205253.8451 445362.217, 205255.6477 445362.91520000104, 205225.0337 445433.018200001, 205175.5762 445546.2706, 205153.8482 445596.025699999, 205474.0717 445739.376, 205503.4646 445671.902100001, 205589.9574 445705.504100001, 205634.3117 445722.7345, 205691.3186 445744.8796, 205749.173 445767.354, 205783.7155 445780.772500001, 205711.8004 445945.7029, 205739.2851 445951.3124, 205802.9575 445956.6294, 205802.8626 445955.875399999, 205801.1288 445942.5635, 205800.285 445927.157500001, 205799.7694 445905.344699999, 205800.9739 445873.845000001, 205804.8492 445853.0332, 205820.428 445795.0339))","37.509280590059866, 127.0627611960508",42389.0,2485318.0,784761.0,992499.0,2444309.0,536406.0,92023.0,710210.0,278236.0,342522.0,634951.0,229654.0,13,1
2020,2,2120223,6,2632.228937728938,90610.5989010989,113798.06593406592,84268.51831501831,72790.35164835164,24085.96703296704,332.0,111.0,0.0,111.0,9166.0,9.0,0.0,3.0,20.0,23.0,3.0,0.0,34.0,195770,18859,42785,40832,41154,38048,14092,32187,31944,32873,32711,31492,18764,15796,205736,444979,11680,"POLYGON ((205881.8329 445001.2619, 205888.196 444950.175799999, 205923.9428 444954.61350000097, 205924.9558 444946.6106, 205926.2381 444936.479800001, 205933.1595 444909.574200001, 205947.473 444871.5437, 205950.2018 444866.3114, 205986.4739 444796.7629, 205986.7899 444796.1468, 206012.4899 444746.0232, 206034.5104 444703.0755, 206046.4418 444679.8051, 206059.6675 444654.01019999903, 206056.9386 444652.888, 206029.7199 444642.308800001, 206025.5877 444640.7027, 205963.7579 444616.6708, 205901.6 444759.23059999896, 205882.2445 444803.627, 205872.3322 444826.597200001, 205862.4642 444849.4648, 205858.2335 444859.5955, 205760.6034 444816.437899999, 205740.0491 444857.067199999, 205730.6038 444875.7379, 205720.219 444896.2656, 205720.1365 444896.4287, 205711.2191 444916.167400001, 205682.2193 444982.499299999, 205564.306 444934.002800001, 205469.3684 444895.1186, 205427.887 444878.0941, 205427.883 444878.128000001, 205410.1381 444941.2632, 205411.9507 444942.0078, 205422.9129 444946.940400001, 205430.3048 444949.9715, 205443.2417 444955.3157, 205448.7925 444957.5988, 205463.5843 444963.6909, 205470.9772 444966.754000001, 205483.928 444972.097200001, 205491.9749 444975.409299999, 205493.1619 444975.9103, 205504.2557 444980.4725, 205512.3026 444983.816500001, 205515.3475 444985.0656, 205524.5994 444988.878699999, 205531.6108 444991.612299999, 205536.6415 444993.4439, 205540.1282 444994.6609, 205545.0682 444996.6296, 205553.208 445000.0041, 205554.411 445000.473099999, 205565.5829 445004.87930000003, 205571.1598 445007.067299999, 205573.6768 445008.067299999, 205586.258 445013.2927, 205656.0785 445042.2914, 205630.3187 445101.4892, 205624.0526 445115.8893, 205728.2471 445159.32159999904, 205848.0712 445209.222200001, 205899.7696 445230.729900001, 205873.4972 445324.1526, 205947.0312 445344.1106, 205968.6224 445268.4538, 205952.4481 445165.294299999, 205940.2381 445115.949899999, 205926.736 445061.3846, 205909.7053 445054.432399999, 205876.8792 445041.032500001, 205881.8329 445001.2619))","37.504260852229244, 127.06487188953616",,,,,,,8282.0,147085.0,52564.0,67920.0,141623.0,41159.0,5,0
2020,2,2120224,27,133208.080993081,497043.5242165242,316452.49816849816,300059.40537240537,497078.2197802198,272756.6577126577,633.0,434.0,0.0,434.0,12418.0,,,,,,,,,213946,40887,44909,33452,34678,37963,22059,33015,32857,33152,33107,32900,25623,23292,209095,443156,11680,"POLYGON ((209224.408 443025.249399999, 209231.3836 443005.8298, 209182.148 443007.309, 209133.0983 443008.782199999, 209085.4469 443001.171399999, 209075.6338 443013.484200001, 209062.7746 443027.733899999, 209050.0811 443040.5384, 209044.9935 443045.67049999896, 208989.758 443102.169, 208906.5353 443186.089, 208906.0073 443186.620999999, 209033.3925 443232.7597, 209113.7714 443261.8752, 209227.6077 443303.1099, 209249.9985 443311.2205, 209264.7071 443270.9091, 209285.3358 443214.3709, 209272.17 443209.22969999904, 209267.4261 443207.4537, 209253.4432 443202.2085, 209240.0006 443197.1569, 209171.8564 443171.5494, 209197.6453 443099.7534, 209201.8577 443088.026699999, 209224.408 443025.249399999))","37.48780855534486, 127.10283827879296",42489.0,1388690.0,598766.0,702272.0,1346567.0,400787.0,8605.0,50369.0,32323.0,44104.0,84928.0,40250.0,4,1
2020,2,2130303,3,83892.72893772893,47873.98168498168,46238.68864468865,45479.64835164835,85161.59706959706,66664.30402930404,1169.0,724.0,0.0,724.0,242.0,18.0,13.0,104.0,77.0,9.0,10.0,0.0,2.0,437583,82988,80533,60758,61832,91458,60015,64369,65028,65705,66309,67378,58521,50273,202135,445507,11680,"POLYGON ((202189.0146 445597.66589999903, 202208.5313 445545.74960000097, 202208.5543 445545.7586, 202215.5235 445527.320900001, 202215.4765 445527.28979999904, 202228.345 445493.0143, 202247.4326 445442.1741, 202155.0569 445407.32080000103, 202112.6131 445356.0376, 202062.0753 445489.8748, 202020.47 445600.0581, 202074.3271 445620.819800001, 202129.2646 445641.998299999, 202184.3586 445663.237299999, 202241.0398 445617.6796, 202189.0146 445597.66589999903))","37.509033503693814, 127.02414754331555",,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020,2,2130310,9,65953.4945054945,98087.37362637362,92023.89377289376,104426.93650793652,196929.2747252748,150602.0341880342,108.0,83.0,0.0,83.0,298.0,,,,,,,,,187991,14986,33449,35686,40923,47386,15560,26478,26326,27592,27157,27351,28099,24988,205983,443264,11680,"POLYGON ((205951.9007 443209.9231, 205885.3895 443184.1404, 205882.5074 443191.3411, 205844.6154 443286.0078, 205839.4499 443298.90279999905, 205912.1854 443310.773700001, 206104.59100000001 443345.839600001, 206119.8228 443306.471100001, 206129.6721 443281.0153, 206129.6222 443280.996400001, 206010.451 443233.338199999, 205951.9007 443209.9231))","37.48880703177452, 127.06765141951202",3817.0,153593.0,65229.0,75882.0,140873.0,50386.0,2000.0,47380.0,27277.0,33096.0,43756.0,13858.0,2,1
2020,2,1001496,12,16447.516483516483,436356.80128205125,388815.2893772894,328819.80494505493,374287.20695970696,97933.93406593408,24.0,13.0,0.0,13.0,15904.0,,,,,,,,,90544,5320,18099,20800,21482,19681,5161,14459,14561,14670,14736,14524,9591,8002,205310,445727,11680,"POLYGON ((205269.6699 445368.3247, 205255.6477 445362.91520000104, 205225.0337 445433.018200001, 205175.5762 445546.2706, 205153.8482 445596.025699999, 205133.952 445641.586100001, 205073.7603 445779.418, 205023.7188 445894.008199999, 204987.2016 445977.6284, 204973.0074 446010.1314, 204979.1006 446011.4486, 205008.451 446017.2689, 205037.9297 446022.862400001, 205067.1643 446029.6438, 205096.528 446035.771199999, 205125.8967 446041.8947, 205155.2858 446049.2816, 205162.5052 446051.096200001, 205179.2707 446054.7204, 205204.1046 446060.0888, 205219.5718 446063.4323, 205235.1032 446066.7897, 205250.7686 446070.176200001, 205266.3186 446073.53759999905, 205267.9149 446073.8827, 205324.5053 446086.1165, 205343.7569 446036.613299999, 205357.7763 446004.5448, 205371.6937 445972.4312, 205380.616 445952.441500001, 205386.0852 445940.525699999, 205446.2919 445803.1468, 205474.0717 445739.376, 205503.4646 445671.902100001, 205548.7778 445567.9034, 205562.8613 445535.8639, 205577.4967 445504.0635, 205583.9802 445490.002499999, 205584.162 445489.6044, 205479.0675 445449.07269999903, 205469.667 445445.4473, 205368.6346 445406.48980000097, 205365.6685 445405.346100001, 205269.6699 445368.3247))","37.511002913176945, 127.06005939988393",,,,,,,43902.0,250967.0,110375.0,146145.0,245524.0,81354.0,5,0
2020,3,2110949,6,176096.4474637681,250451.2644927536,278480.9855072464,233437.8134057971,374707.8713768116,318227.9492753623,618.0,300.0,0.0,300.0,1683.0,5.0,0.0,5.0,17.0,8.0,10.0,7.0,65.0,359490,68563,66785,54647,59331,71133,39032,51923,53983,53271,54404,55178,48320,42410,201717,446819,11680,"POLYGON ((201834.4006 446766.3146, 201863.6311 446719.09050000104, 201838.6536 446703.3062, 201809.139 446750.22629999905, 201780.7106 446732.120999999, 201720.48070000001 446693.7783, 201712.0948 446691.235300001, 201726.2507 446632.277000001, 201659.3058 446615.55220000097, 201659.2835 446615.6384, 201649.835 446612.97770000104, 201649.788 446613.1746, 201622.02000000002 446729.737500001, 201613.7096 446764.622199999, 201587.9234 446872.8661, 201575.4745 446925.122400001, 201574.9576 446926.013800001, 201574.9138 446926.089299999, 201641.5417 446967.5343, 201649.872 446972.7161, 201705.2697 447007.1755, 201729.2843 447022.6368, 201763.85 446968.1458, 201794.2055 446920.283700001, 201791.8006 446914.49960000097, 201774.9484 446872.8158, 201812.406 446814.650900001, 201812.591 446814.3639, 201840.8775 446770.4396, 201834.4006 446766.3146))","37.520855545263544, 127.01942289119167",,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020,3,2110951,3,126471.44565217392,75996.42028985507,109110.01086956522,100663.8804347826,220039.9891304348,234567.463768116,1039.0,580.0,0.0,580.0,273.0,16.0,5.0,76.0,41.0,9.0,5.0,3.0,22.0,586316,132250,112362,81747,85615,105575,68764,85472,89186,87419,89226,89912,77158,67942,202246,446821,11680,"POLYGON ((202191.9843 446916.686100001, 202201.2874 446902.1634, 202232.6289 446922.125700001, 202258.7194 446938.743100001, 202290.856 446888.823000001, 202264.4944 446871.6887, 202260.8755 446869.3367, 202233.6509 446851.6424, 202271.0495 446802.8433, 202286.7372 446814.9055, 202310.7897 446830.44180000003, 202336.2022 446846.8561, 202363.9207 446802.4868, 202343.8758 446789.9493, 202322.2581 446776.428099999, 202297.6909 446761.062200001, 202308.6728 446739.1314, 202322.0765 446712.3639, 202302.0858 446701.59070000105, 202286.0781 446694.3945, 202282.8781 446694.8345, 202259.3633 446698.071, 202248.7543 446699.5308, 202238.3105 446697.11470000097, 202233.0355 446695.87460000097, 202209.0048 446691.5932, 202180.422 446688.7038, 202170.4117 446716.9384, 202150.1599 446774.059599999, 202163.7699 446770.434800001, 202185.30000000002 446777.3159, 202192.1284 446779.498299999, 202193.5162 446779.4943, 202226.3902 446779.40080000105, 202221.4722 446782.560799999, 202226.7378 446802.96759999904, 202211.8668 446815.268300001, 202193.8777 446829.934800001, 202167.7684 446856.90320000105, 202166.4354 446862.0261, 202164.6533 446868.7651, 202127.1256 446926.629000001, 202129.6507 446928.223099999, 202152.4552 446942.621300001, 202153.0211 446942.9783, 202168.7719 446952.9224, 202191.9843 446916.686100001))","37.52087242965624, 127.02540700249948",,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020,3,2110952,3,149246.77898550723,116806.67391304349,102083.32246376813,95454.39492753624,191751.70289855075,150214.90579710147,879.0,583.0,0.0,583.0,117.0,27.0,1.0,131.0,89.0,23.0,8.0,2.0,3.0,218461,63079,47094,25100,24277,31817,27093,31245,31312,31314,31503,31072,30745,31269,202328,445762,11680,"POLYGON ((202403.3906 445735.6132, 202362.1278 445684.216, 202321.4746 445717.158, 202300.2172 445690.867900001, 202277.8928 445663.2577, 202223.4076 445706.8445, 202215.8427 445702.3595, 202244.8869 445738.4586, 202251.1027 445746.184699999, 202264.7383 445763.1328, 202293.5286 445798.17600000097, 202317.0209 445826.77009999903, 202318.4239 445828.4771, 202352.3723 445841.1555, 202402.1626 445859.749199999, 202421.3833 445807.9779, 202434.0648 445773.8224, 202405.0735 445737.710200001, 202403.3906 445735.6132))","37.5113305986889, 127.02633124285852",,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020,3,2110954,3,31144.865942028984,66972.60144927536,70655.52898550725,102419.97101449277,154326.28985507245,74545.35144927536,497.0,335.0,0.0,335.0,636.0,3.0,0.0,28.0,2.0,3.0,0.0,0.0,1.0,470697,49829,66214,76565,91933,133078,53079,64711,69048,67214,68038,74855,72358,54474,202535,444783,11680,"POLYGON ((202601.3498 444695.1853, 202570.6141 444630.10390000104, 202568.4382 444625.495999999, 202554.8227 444661.5644, 202454.2652 444622.9301, 202450.8293 444632.0277, 202442.9917 444652.7807, 202428.8323 444690.269200001, 202485.9385 444773.533399999, 202467.0114 444786.432, 202436.2453 444807.3993, 202490.6066 444887.3946, 202490.6366 444887.4386, 202528.9504 444943.818700001, 202579.9286 444908.932800001, 202603.4746 444892.8203, 202639.6487 444868.065099999, 202638.8588 444864.3651, 202599.589 444810.138900001, 202585.0354 444790.0428, 202598.2659 444754.6963, 202612.0234 444717.9438, 202612.0564 444717.855900001, 202601.3498 444695.1853))","37.50250921505765, 127.02866917807879",,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020,3,2110955,29,266085.7443778111,173859.34595202398,133902.23913043478,173706.15254872563,353845.6176911544,296239.1544227886,7080.0,4369.0,0.0,4369.0,3430.0,175.0,41.0,975.0,495.0,132.0,140.0,68.0,107.0,2823055,718388,618985,357388,348935,442694,336665,413614,413086,410762,413220,411607,382298,378468,202593,445514,11680,"POLYGON ((202740.3376 445697.1369, 202757.2976 445685.259400001, 202776.1656 445672.0448, 202808.7827 445586.129000001, 202827.2044 445537.605599999, 202841.8579 445499.007200001, 202782.7719 445468.4626, 202706.3491 445428.954600001, 202719.9046 445393.599099999, 202841.8168 445439.251700001, 202851.5242 445413.424799999, 202856.5143 445400.1483, 202859.3741 445392.53979999904, 202876.0861 445348.076099999, 202844.4155 445336.089600001, 202815.2909 445325.0672, 202785.4663 445313.7799, 202754.9378 445302.22540000104, 202729.6101 445292.639900001, 202726.6497 445291.5195, 202712.3809 445286.1193, 202657.9958 445265.53680000105, 202636.8747 445257.54329999903, 202604.1769 445245.168400001, 202533.9429 445218.3936, 202515.8583 445265.026799999, 202503.3299 445297.3334, 202393.9023 445325.5744, 202392.1884 445382.254899999, 202390.4615 445439.3244, 202389.7892 445457.1373, 202386.7109 445478.07399999903, 202380.1338 445492.242799999, 202372.4176 445507.22760000103, 202366.0424 445515.7774, 202359.5935 445522.1522, 202352.2064 445528.3411, 202323.8452 445551.123400001, 202350.3565 445584.0616, 202308.5013 445617.4186, 202313.5368 445623.6908, 202326.5548 445639.906, 202330.9277 445645.35280000104, 202373.0649 445612.273700001, 202403.795 445650.4519, 202436.1151 445624.261700001, 202457.3735 445650.53680000105, 202509.1971 445714.5891, 202540.0823 445689.5507, 202570.8524 445727.465, 202603.1315 445767.2382, 202662.1206 445792.505899999, 202692.6502 445805.370300001, 202696.0011 445806.78229999903, 202723.4187 445818.3347, 202725.4997 445815.3268, 202748.9287 445746.5447, 202722.5515 445709.59259999904, 202740.3376 445697.1369))","37.50909540147428, 127.02932769615451",,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020,3,2110957,6,206127.15942028983,201063.8478260869,216732.8786231884,177852.53623188406,348873.7699275362,279931.29347826086,1816.0,1116.0,0.0,1116.0,1251.0,51.0,1.0,145.0,166.0,105.0,44.0,40.0,31.0,946081,174285,198207,162810,162752,160058,87967,146180,151897,148254,153512,149707,102664,93865,202799,446480,11680,"POLYGON ((202792.4821 446690.2577, 202807.2995 446653.575200001, 202863.0867 446675.809, 202887.4175 446615.560799999, 202915.8124 446545.2479, 202917.1833 446487.83940000104, 202918.0231 446452.680400001, 202920.2874 446357.862400001, 202938.7471 446365.070699999, 202972.4566 446378.2333, 202981.4886 446379.496300001, 202999.9306 446303.9462, 202955.0191 446293.2545, 202911.5517 446282.9059, 202866.1982 446272.1083, 202844.5415 446328.285499999, 202784.9713 446305.024800001, 202727.5372 446282.598099999, 202693.7657 446269.41159999906, 202688.5127 446283.3497, 202678.9149 446308.816299999, 202666.3617 446342.124500001, 202724.5549 446363.5502, 202724.537 446364.04130000103, 202720.8125 446391.92, 202719.6753 446400.4319, 202714.9282 446410.5528, 202608.4347 446370.59180000104, 202607.924 446371.971000001, 202598.6226 446397.0495, 202702.8359 446436.3343, 202698.2798 446446.0482, 202689.3806 446465.0208, 202684.8704 446474.637700001, 202674.9602 446495.7674, 202661.0728 446525.3749, 202625.6013 446511.2415, 202623.2023 446510.285399999, 202612.9421 446537.3193, 202649.2505 446550.58060000103, 202647.6055 446554.0875, 202642.2393 446565.5273, 202633.4411 446584.285, 202628.1429 446595.58080000104, 202624.8309 446602.6417, 202699.0535 446631.89550000103, 202744.2531 446649.7103, 202736.7829 446668.2009, 202792.4821 446690.2577))","37.51779849799859, 127.03166130118623",,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020,3,2110958,3,150332.5688405797,210226.4565217392,227120.2608695652,156510.4420289855,223520.5,118060.4927536232,858.0,528.0,0.0,528.0,994.0,29.0,6.0,161.0,60.0,19.0,6.0,27.0,11.0,424236,66041,88861,77734,78566,76264,36771,66226,70417,67823,69094,67969,45291,37416,202861,444863,11680,"POLYGON ((202966.5294 445032.459000001, 203019.5236 444996.4312, 203028.0033 445002.6723, 203035.6582 444982.202400001, 203041.7448 444965.92600000097, 203059.6185 444918.1294, 203080.5332 444862.203199999, 203046.4587 444849.482799999, 203009.6412 444835.738299999, 202974.1897 444822.502800001, 202974.8528 444757.3314, 202975.2654 444716.7147, 202975.4494 444716.5197, 202968.7056 444710.161699999, 202961.6298 444703.490599999, 202931.5615 444675.1434, 202917.639 444711.013900001, 202910.0348 444730.60459999903, 202859.8685 444710.16190000105, 202841.6458 444702.7589, 202808.7282 444689.386299999, 202770.2093 444674.5955, 202758.5171 444670.10579999903, 202747.6105 444704.586200001, 202760.9382 444715.2433, 202770.4599 444719.1107, 202793.6257 444728.5197, 202779.3072 444765.622199999, 202777.0392 444771.4991, 202753.4458 444762.315500001, 202712.9541 444746.554300001, 202678.0313 444814.1472, 202691.4049 444832.6472, 202639.6487 444868.065099999, 202640.2187 444870.7401, 202666.8408 444909.0602, 202672.3841 444894.4944, 202713.8151 444866.124299999, 202750.1133 444841.269099999, 202767.2471 444843.7854, 202805.4927 444849.40190000104, 202805.2265 444860.3599, 202804.3119 444897.96780000103, 202878.9416 444926.295299999, 202883.3078 444923.309599999, 202883.5219 444922.7326, 202920.3403 444936.869100001, 202925.3712 444943.9571, 202939.6877 444964.1272, 202888.3126 444998.8331, 202901.0222 445017.5441, 202928.6473 445058.214199999, 202966.5294 445032.459000001))","37.5032290671925, 127.03235633361939",,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0
